Matrix_ID	TF_Locus	Matrix_Type
TFmatrixID_0513	Glyma.09G204500.1	Inferred
TFmatrixID_0513	Glyma.08G271900.1	Inferred
TFmatrixID_0513	Glyma.07G055200.1	Inferred
TFmatrixID_0513	Glyma.07G051500.1	Inferred
TFmatrixID_0513	Glyma.05G200900.1	Inferred
TFmatrixID_0513	Glyma.05G110900.1	Inferred
TFmatrixID_0513	Glyma.03G152800.1	Inferred
TFmatrixID_0513	Glyma.02G147800.1	Inferred
TFmatrixID_0513	Glyma02g09670.1	Inferred
TFmatrixID_0513	Glyma.01G096600.1	Inferred
TFmatrixID_0513	Glyma01g02250.1	Inferred
TFmatrixID_0514	Glyma.19G256700.1	Inferred
TFmatrixID_0514	Glyma.17G155900.1	Inferred
TFmatrixID_0514	Glyma.16G023900.1	Inferred
TFmatrixID_0514	Glyma.16G020500.1	Inferred
TFmatrixID_0514	Glyma13g18130.1	Inferred
TFmatrixID_0514	Glyma.10G034300.1	Inferred
TFmatrixID_0514	Glyma.09G204500.1	Inferred
TFmatrixID_0514	Glyma.08G271900.1	Inferred
TFmatrixID_0514	Glyma.07G055200.1	Inferred
TFmatrixID_0514	Glyma.07G051500.1	Inferred
TFmatrixID_0514	Glyma.05G200900.1	Inferred
TFmatrixID_0514	Glyma.05G110900.1	Inferred
TFmatrixID_0514	Glyma.03G152800.1	Inferred
TFmatrixID_0514	Glyma.02G147800.1	Inferred
TFmatrixID_0514	Glyma02g09670.1	Inferred
TFmatrixID_0514	Glyma.01G096600.1	Inferred
TFmatrixID_0514	Glyma01g02250.1	Inferred
TFmatrixID_0162	Glyma.17G082100.1	Inferred
TFmatrixID_0162	Glyma.08G252800.1	Inferred
TFmatrixID_0162	Glyma.05G017800.1	Inferred
TFmatrixID_0162	Glyma.02G123400.1	Inferred
TFmatrixID_0162	Glyma.01G066600	Inferred
TFmatrixID_0171	Glyma.17G082100.1	Inferred
TFmatrixID_0171	Glyma.08G252800.1	Inferred
TFmatrixID_0171	Glyma.05G017800.1	Inferred
TFmatrixID_0171	Glyma.02G123400.1	Inferred
TFmatrixID_0171	Glyma.01G066600	Inferred
TFmatrixID_0172	Glyma.17G082100.1	Inferred
TFmatrixID_0172	Glyma.08G252800.1	Inferred
TFmatrixID_0172	Glyma.05G017800.1	Inferred
TFmatrixID_0172	Glyma.02G123400.1	Inferred
TFmatrixID_0172	Glyma.01G066600	Inferred
TFmatrixID_0178	Glyma.17G082100.1	Inferred
TFmatrixID_0178	Glyma.08G252800.1	Inferred
TFmatrixID_0178	Glyma.05G017800.1	Inferred
TFmatrixID_0178	Glyma.02G123400.1	Inferred
TFmatrixID_0178	Glyma.01G066600	Inferred
TFmatrixID_0177	Glyma20g22280.1	Inferred
TFmatrixID_0177	Glyma.20G224700.1	Inferred
TFmatrixID_0177	Glyma.19G160900.1	Inferred
TFmatrixID_0177	Glyma.18G156900.1	Inferred
TFmatrixID_0177	Glyma.18G115700.1	Inferred
TFmatrixID_0177	Glyma17g35950.1	Inferred
TFmatrixID_0177	Glyma17g19500.1	Inferred
TFmatrixID_0177	Glyma.17G075200.2	Inferred
TFmatrixID_0177	Glyma.16G087300.1	Inferred
TFmatrixID_0177	Glyma.14G032200.1	Inferred
TFmatrixID_0177	Glyma14g09230.1	Inferred
TFmatrixID_0177	Glyma.14G089600.1	Inferred
TFmatrixID_0177	Glyma.13G130100	Inferred
TFmatrixID_0177	Glyma.12G042800.1	Inferred
TFmatrixID_0177	Glyma.U014700.1	Inferred
TFmatrixID_0177	Glyma.11G117100.2	Inferred
TFmatrixID_0177	Glyma.11G054600.1	Inferred
TFmatrixID_0177	Glyma.10G162300.1	Inferred
TFmatrixID_0177	Glyma.10G142600	Inferred
TFmatrixID_0177	Glyma.10G093100.1	Inferred
TFmatrixID_0177	Glyma.10G042800.1	Inferred
TFmatrixID_0177	Glyma.10G031600.1	Inferred
TFmatrixID_0177	Glyma.09G098300.1	Inferred
TFmatrixID_0177	Glyma.08G346300.1	Inferred
TFmatrixID_0177	Glyma.08G303900.1	Inferred
TFmatrixID_0177	Glyma.08G239500.1	Inferred
TFmatrixID_0177	Glyma.06G188100.1	Inferred
TFmatrixID_0177	Glyma06g05180.1	Inferred
TFmatrixID_0177	Glyma.06G012200.1	Inferred
TFmatrixID_0177	Glyma.06G165700.1	Inferred
TFmatrixID_0177	Glyma.05G031800.1	Inferred
TFmatrixID_0177	Glyma04g05090.1	Inferred
TFmatrixID_0177	Glyma.04G176900.1	Inferred
TFmatrixID_0177	Glyma.04G199900.1	Inferred
TFmatrixID_0177	Glyma03g38670.1	Inferred
TFmatrixID_0177	Glyma.04G012500.1	Inferred
TFmatrixID_0177	Glyma.03G158500.1	Inferred
TFmatrixID_0177	Glyma03g32740.1	Inferred
TFmatrixID_0177	Glyma.03G034000.1	Inferred
TFmatrixID_0177	Glyma.03G086800.1	Inferred
TFmatrixID_0177	Glyma.02G282100	Inferred
TFmatrixID_0177	Glyma.02G142800	Inferred
TFmatrixID_0177	Glyma.02G125200	Inferred
TFmatrixID_0177	Glyma.01G076900.1	Inferred
TFmatrixID_0177	Glyma01g39450.1	Inferred
TFmatrixID_0177	Glyma.01G068600	Inferred
TFmatrixID_0177	Glyma.01G186700.1	Inferred
TFmatrixID_0177	Glyma.04G039500.1	Inferred
TFmatrixID_0177	Glyma.05G094900.1	Inferred
TFmatrixID_0177	Glyma.06G040800.1	Inferred
TFmatrixID_0177	Glyma.11G055300.1	Inferred
TFmatrixID_0177	Glyma.11G217700.1	Inferred
TFmatrixID_0177	Glyma.17G173100.1	Inferred
TFmatrixID_0177	Glyma.18G039200.1	Inferred
TFmatrixID_0159	Glyma20g22280.1	Inferred
TFmatrixID_0159	Glyma19g41260.1	Inferred
TFmatrixID_0159	Glyma.19G222000.1	Inferred
TFmatrixID_0159	Glyma.18G115700.1	Inferred
TFmatrixID_0159	Glyma17g35950.1	Inferred
TFmatrixID_0159	Glyma17g19500.1	Inferred
TFmatrixID_0159	Glyma.17G075200.2	Inferred
TFmatrixID_0159	Glyma.14G032200.1	Inferred
TFmatrixID_0159	Glyma14g09230.1	Inferred
TFmatrixID_0159	Glyma.13G130100	Inferred
TFmatrixID_0159	Glyma.U014700.1	Inferred
TFmatrixID_0159	Glyma.11G054600.1	Inferred
TFmatrixID_0159	Glyma.10G142600	Inferred
TFmatrixID_0159	Glyma.10G138800	Inferred
TFmatrixID_0159	Glyma.10G042800.1	Inferred
TFmatrixID_0159	Glyma.09G098300.1	Inferred
TFmatrixID_0159	Glyma.08G303900.1	Inferred
TFmatrixID_0159	Glyma03g38670.1	Inferred
TFmatrixID_0159	Glyma03g32740.1	Inferred
TFmatrixID_0159	Glyma03g38390.1	Inferred
TFmatrixID_0159	Glyma.03G034000.1	Inferred
TFmatrixID_0159	Glyma.02G282100	Inferred
TFmatrixID_0159	Glyma02g00980.1	Inferred
TFmatrixID_0159	Glyma.01G076900.1	Inferred
TFmatrixID_0159	Glyma01g39450.1	Inferred
TFmatrixID_0164	Glyma20g22280.1	Inferred
TFmatrixID_0164	Glyma.19G222000.1	Inferred
TFmatrixID_0164	Glyma.18G115700.1	Inferred
TFmatrixID_0164	Glyma17g35950.1	Inferred
TFmatrixID_0164	Glyma17g19500.1	Inferred
TFmatrixID_0164	Glyma.17G075200.2	Inferred
TFmatrixID_0164	Glyma.14G032200.1	Inferred
TFmatrixID_0164	Glyma14g09230.1	Inferred
TFmatrixID_0164	Glyma.13G130100	Inferred
TFmatrixID_0164	Glyma.12G042800.1	Inferred
TFmatrixID_0164	Glyma.U014700.1	Inferred
TFmatrixID_0164	Glyma.11G054600.1	Inferred
TFmatrixID_0164	Glyma.10G142600	Inferred
TFmatrixID_0164	Glyma.10G138800	Inferred
TFmatrixID_0164	Glyma.10G042800.1	Inferred
TFmatrixID_0164	Glyma.09G098300.1	Inferred
TFmatrixID_0164	Glyma.08G303900.1	Inferred
TFmatrixID_0164	Glyma03g38670.1	Inferred
TFmatrixID_0164	Glyma03g32740.1	Inferred
TFmatrixID_0164	Glyma03g38390.1	Inferred
TFmatrixID_0164	Glyma.03G034000.1	Inferred
TFmatrixID_0164	Glyma.02G282100	Inferred
TFmatrixID_0164	Glyma02g00980.1	Inferred
TFmatrixID_0164	Glyma.01G076900.1	Inferred
TFmatrixID_0164	Glyma01g39450.1	Inferred
TFmatrixID_0166	Glyma20g22280.1	Inferred
TFmatrixID_0166	Glyma.18G115700.1	Inferred
TFmatrixID_0166	Glyma17g35950.1	Inferred
TFmatrixID_0166	Glyma17g19500.1	Inferred
TFmatrixID_0166	Glyma.17G075200.2	Inferred
TFmatrixID_0166	Glyma.14G032200.1	Inferred
TFmatrixID_0166	Glyma14g09230.1	Inferred
TFmatrixID_0166	Glyma.13G130100	Inferred
TFmatrixID_0166	Glyma.U014700.1	Inferred
TFmatrixID_0166	Glyma.11G054600.1	Inferred
TFmatrixID_0166	Glyma.10G142600	Inferred
TFmatrixID_0166	Glyma.10G138800	Inferred
TFmatrixID_0166	Glyma.10G042800.1	Inferred
TFmatrixID_0166	Glyma.09G098300.1	Inferred
TFmatrixID_0166	Glyma.08G303900.1	Inferred
TFmatrixID_0166	Glyma03g38670.1	Inferred
TFmatrixID_0166	Glyma03g32740.1	Inferred
TFmatrixID_0166	Glyma.03G034000.1	Inferred
TFmatrixID_0166	Glyma.02G282100	Inferred
TFmatrixID_0166	Glyma02g00980.1	Inferred
TFmatrixID_0166	Glyma.01G076900.1	Inferred
TFmatrixID_0166	Glyma01g39450.1	Inferred
TFmatrixID_0170	Glyma20g22280.1	Inferred
TFmatrixID_0170	Glyma.19G222000.1	Inferred
TFmatrixID_0170	Glyma.18G115700.1	Inferred
TFmatrixID_0170	Glyma17g35950.1	Inferred
TFmatrixID_0170	Glyma17g19500.1	Inferred
TFmatrixID_0170	Glyma.17G075200.2	Inferred
TFmatrixID_0170	Glyma.14G032200.1	Inferred
TFmatrixID_0170	Glyma14g09230.1	Inferred
TFmatrixID_0170	Glyma.13G130100	Inferred
TFmatrixID_0170	Glyma.U014700.1	Inferred
TFmatrixID_0170	Glyma.11G054600.1	Inferred
TFmatrixID_0170	Glyma.10G142600	Inferred
TFmatrixID_0170	Glyma.10G138800	Inferred
TFmatrixID_0170	Glyma.10G042800.1	Inferred
TFmatrixID_0170	Glyma.09G098300.1	Inferred
TFmatrixID_0170	Glyma.08G303900.1	Inferred
TFmatrixID_0170	Glyma03g38670.1	Inferred
TFmatrixID_0170	Glyma03g32740.1	Inferred
TFmatrixID_0170	Glyma03g38390.1	Inferred
TFmatrixID_0170	Glyma.03G034000.1	Inferred
TFmatrixID_0170	Glyma.02G282100	Inferred
TFmatrixID_0170	Glyma02g00980.1	Inferred
TFmatrixID_0170	Glyma.01G076900.1	Inferred
TFmatrixID_0170	Glyma01g39450.1	Inferred
TFmatrixID_0497	Glyma20g22280.1	Inferred
TFmatrixID_0497	Glyma.19G222000.1	Inferred
TFmatrixID_0497	Glyma.18G115700.1	Inferred
TFmatrixID_0497	Glyma17g35950.1	Inferred
TFmatrixID_0497	Glyma17g19500.1	Inferred
TFmatrixID_0497	Glyma.17G075200.2	Inferred
TFmatrixID_0497	Glyma.14G032200.1	Inferred
TFmatrixID_0497	Glyma14g09230.1	Inferred
TFmatrixID_0497	Glyma.13G130100	Inferred
TFmatrixID_0497	Glyma.12G042800.1	Inferred
TFmatrixID_0497	Glyma.U014700.1	Inferred
TFmatrixID_0497	Glyma.11G054600.1	Inferred
TFmatrixID_0497	Glyma.10G142600	Inferred
TFmatrixID_0497	Glyma.10G138800	Inferred
TFmatrixID_0497	Glyma.10G042800.1	Inferred
TFmatrixID_0497	Glyma.09G098300.1	Inferred
TFmatrixID_0497	Glyma.08G303900.1	Inferred
TFmatrixID_0497	Glyma03g38670.1	Inferred
TFmatrixID_0497	Glyma03g32740.1	Inferred
TFmatrixID_0497	Glyma03g38390.1	Inferred
TFmatrixID_0497	Glyma.03G034000.1	Inferred
TFmatrixID_0497	Glyma.02G282100	Inferred
TFmatrixID_0497	Glyma02g00980.1	Inferred
TFmatrixID_0497	Glyma.01G076900.1	Inferred
TFmatrixID_0497	Glyma01g39450.1	Inferred
TFmatrixID_0505	Glyma20g22280.1	Inferred
TFmatrixID_0505	Glyma19g41260.1	Inferred
TFmatrixID_0505	Glyma.19G222000.1	Inferred
TFmatrixID_0505	Glyma.18G115700.1	Inferred
TFmatrixID_0505	Glyma17g35950.1	Inferred
TFmatrixID_0505	Glyma17g19500.1	Inferred
TFmatrixID_0505	Glyma.17G075200.2	Inferred
TFmatrixID_0505	Glyma.14G032200.1	Inferred
TFmatrixID_0505	Glyma14g09230.1	Inferred
TFmatrixID_0505	Glyma.13G130100	Inferred
TFmatrixID_0505	Glyma.U014700.1	Inferred
TFmatrixID_0505	Glyma.11G054600.1	Inferred
TFmatrixID_0505	Glyma.10G142600	Inferred
TFmatrixID_0505	Glyma.10G138800	Inferred
TFmatrixID_0505	Glyma.10G042800.1	Inferred
TFmatrixID_0505	Glyma.09G098300.1	Inferred
TFmatrixID_0505	Glyma.08G303900.1	Inferred
TFmatrixID_0505	Glyma03g38670.1	Inferred
TFmatrixID_0505	Glyma03g32740.1	Inferred
TFmatrixID_0505	Glyma03g38390.1	Inferred
TFmatrixID_0505	Glyma.03G034000.1	Inferred
TFmatrixID_0505	Glyma.02G282100	Inferred
TFmatrixID_0505	Glyma02g00980.1	Inferred
TFmatrixID_0505	Glyma.01G076900.1	Inferred
TFmatrixID_0505	Glyma01g39450.1	Inferred
TFmatrixID_0506	Glyma20g22280.1	Inferred
TFmatrixID_0506	Glyma.19G222000.1	Inferred
TFmatrixID_0506	Glyma.18G115700.1	Inferred
TFmatrixID_0506	Glyma17g35950.1	Inferred
TFmatrixID_0506	Glyma17g19500.1	Inferred
TFmatrixID_0506	Glyma.17G075200.2	Inferred
TFmatrixID_0506	Glyma.14G032200.1	Inferred
TFmatrixID_0506	Glyma14g09230.1	Inferred
TFmatrixID_0506	Glyma.13G130100	Inferred
TFmatrixID_0506	Glyma.U014700.1	Inferred
TFmatrixID_0506	Glyma.11G054600.1	Inferred
TFmatrixID_0506	Glyma.10G142600	Inferred
TFmatrixID_0506	Glyma.10G138800	Inferred
TFmatrixID_0506	Glyma.10G042800.1	Inferred
TFmatrixID_0506	Glyma.09G098300.1	Inferred
TFmatrixID_0506	Glyma.08G303900.1	Inferred
TFmatrixID_0506	Glyma03g38670.1	Inferred
TFmatrixID_0506	Glyma03g32740.1	Inferred
TFmatrixID_0506	Glyma03g38390.1	Inferred
TFmatrixID_0506	Glyma.03G034000.1	Inferred
TFmatrixID_0506	Glyma.02G282100	Inferred
TFmatrixID_0506	Glyma02g00980.1	Inferred
TFmatrixID_0506	Glyma.01G076900.1	Inferred
TFmatrixID_0506	Glyma01g39450.1	Inferred
TFmatrixID_0507	Glyma20g22280.1	Inferred
TFmatrixID_0507	Glyma.19G222000.1	Inferred
TFmatrixID_0507	Glyma.18G115700.1	Inferred
TFmatrixID_0507	Glyma17g35950.1	Inferred
TFmatrixID_0507	Glyma17g19500.1	Inferred
TFmatrixID_0507	Glyma.17G075200.2	Inferred
TFmatrixID_0507	Glyma.14G032200.1	Inferred
TFmatrixID_0507	Glyma14g09230.1	Inferred
TFmatrixID_0507	Glyma.13G130100	Inferred
TFmatrixID_0507	Glyma.U014700.1	Inferred
TFmatrixID_0507	Glyma.11G054600.1	Inferred
TFmatrixID_0507	Glyma.10G142600	Inferred
TFmatrixID_0507	Glyma.10G138800	Inferred
TFmatrixID_0507	Glyma.10G042800.1	Inferred
TFmatrixID_0507	Glyma.09G098300.1	Inferred
TFmatrixID_0507	Glyma.08G303900.1	Inferred
TFmatrixID_0507	Glyma03g38670.1	Inferred
TFmatrixID_0507	Glyma03g32740.1	Inferred
TFmatrixID_0507	Glyma03g38390.1	Inferred
TFmatrixID_0507	Glyma.03G034000.1	Inferred
TFmatrixID_0507	Glyma.02G282100	Inferred
TFmatrixID_0507	Glyma02g00980.1	Inferred
TFmatrixID_0507	Glyma.01G076900.1	Inferred
TFmatrixID_0507	Glyma01g39450.1	Inferred
TFmatrixID_0558	Glyma20g22280.1	Inferred
TFmatrixID_0558	Glyma19g41260.1	Inferred
TFmatrixID_0558	Glyma.19G222000.1	Inferred
TFmatrixID_0558	Glyma.18G115700.1	Inferred
TFmatrixID_0558	Glyma17g35950.1	Inferred
TFmatrixID_0558	Glyma17g19500.1	Inferred
TFmatrixID_0558	Glyma.17G075200.2	Inferred
TFmatrixID_0558	Glyma.14G032200.1	Inferred
TFmatrixID_0558	Glyma14g09230.1	Inferred
TFmatrixID_0558	Glyma.13G130100	Inferred
TFmatrixID_0558	Glyma.U014700.1	Inferred
TFmatrixID_0558	Glyma.11G054600.1	Inferred
TFmatrixID_0558	Glyma.10G142600	Inferred
TFmatrixID_0558	Glyma.10G138800	Inferred
TFmatrixID_0558	Glyma.10G042800.1	Inferred
TFmatrixID_0558	Glyma.09G098300.1	Inferred
TFmatrixID_0558	Glyma.08G303900.1	Inferred
TFmatrixID_0558	Glyma03g38670.1	Inferred
TFmatrixID_0558	Glyma03g32740.1	Inferred
TFmatrixID_0558	Glyma03g38390.1	Inferred
TFmatrixID_0558	Glyma.03G034000.1	Inferred
TFmatrixID_0558	Glyma.02G282100	Inferred
TFmatrixID_0558	Glyma02g00980.1	Inferred
TFmatrixID_0558	Glyma.01G076900.1	Inferred
TFmatrixID_0558	Glyma01g39450.1	Inferred
TFmatrixID_0559	Glyma20g22280.1	Inferred
TFmatrixID_0559	Glyma19g41260.1	Inferred
TFmatrixID_0559	Glyma.19G222000.1	Inferred
TFmatrixID_0559	Glyma.18G115700.1	Inferred
TFmatrixID_0559	Glyma17g35950.1	Inferred
TFmatrixID_0559	Glyma17g19500.1	Inferred
TFmatrixID_0559	Glyma.17G075200.2	Inferred
TFmatrixID_0559	Glyma.14G032200.1	Inferred
TFmatrixID_0559	Glyma14g09230.1	Inferred
TFmatrixID_0559	Glyma.13G130100	Inferred
TFmatrixID_0559	Glyma.U014700.1	Inferred
TFmatrixID_0559	Glyma.11G054600.1	Inferred
TFmatrixID_0559	Glyma.10G142600	Inferred
TFmatrixID_0559	Glyma.10G138800	Inferred
TFmatrixID_0559	Glyma.10G042800.1	Inferred
TFmatrixID_0559	Glyma.09G098300.1	Inferred
TFmatrixID_0559	Glyma.08G303900.1	Inferred
TFmatrixID_0559	Glyma03g38670.1	Inferred
TFmatrixID_0559	Glyma03g32740.1	Inferred
TFmatrixID_0559	Glyma03g38390.1	Inferred
TFmatrixID_0559	Glyma.03G034000.1	Inferred
TFmatrixID_0559	Glyma.02G282100	Inferred
TFmatrixID_0559	Glyma02g00980.1	Inferred
TFmatrixID_0559	Glyma.01G076900.1	Inferred
TFmatrixID_0559	Glyma01g39450.1	Inferred
TFmatrixID_0176	Glyma.20G248100.1	Inferred
TFmatrixID_0176	Glyma.19G144200.1	Inferred
TFmatrixID_0176	Glyma.19G160900.1	Inferred
TFmatrixID_0176	Glyma.17G075200.2	Inferred
TFmatrixID_0176	Glyma.15G271900.3	Inferred
TFmatrixID_0176	Glyma.15G032700.2	Inferred
TFmatrixID_0176	Glyma.13G341700.1	Inferred
TFmatrixID_0176	Glyma13g27460.1	Inferred
TFmatrixID_0176	Glyma.12G238700.1	Inferred
TFmatrixID_0176	Glyma.12G055400	Inferred
TFmatrixID_0176	Glyma.11G131200.1	Inferred
TFmatrixID_0176	Glyma.10G093100.1	Inferred
TFmatrixID_0176	Glyma.10G031600.1	Inferred
TFmatrixID_0176	Glyma.09G098300.1	Inferred
TFmatrixID_0176	Glyma.08G239500.1	Inferred
TFmatrixID_0176	Glyma.08G152500.1	Inferred
TFmatrixID_0176	Glyma.03G158500.1	Inferred
TFmatrixID_0176	Glyma.03G141700	Inferred
TFmatrixID_0176	Glyma.02G175700.1	Inferred
TFmatrixID_0176	Glyma.02G142800	Inferred
TFmatrixID_0165	Glyma.20G088600.1	Inferred
TFmatrixID_0165	Glyma.13G305500.1	Inferred
TFmatrixID_0165	Glyma.13G286700.1	Inferred
TFmatrixID_0165	Glyma.12G214900.1	Inferred
TFmatrixID_0165	Glyma.12G136300.1	Inferred
TFmatrixID_0165	Glyma.12G196700	Inferred
TFmatrixID_0165	Glyma.10G007300.1	Inferred
TFmatrixID_0165	Glyma.06G266800.1	Inferred
TFmatrixID_0167	Glyma.20G088600.1	Inferred
TFmatrixID_0167	Glyma.13G305500.1	Inferred
TFmatrixID_0167	Glyma.12G214900.1	Inferred
TFmatrixID_0167	Glyma.12G196700	Inferred
TFmatrixID_0167	Glyma.10G007300.1	Inferred
TFmatrixID_0167	Glyma.06G266800.1	Inferred
TFmatrixID_0175	Glyma.15G063000.1	Inferred
TFmatrixID_0175	Glyma.13G305500.1	Inferred
TFmatrixID_0175	Glyma.13G286700.1	Inferred
TFmatrixID_0175	Glyma.12G214900.1	Inferred
TFmatrixID_0175	Glyma.12G136300.1	Inferred
TFmatrixID_0175	Glyma.12G196700	Inferred
TFmatrixID_0175	Glyma.06G266800.1	Inferred
TFmatrixID_0181	Glyma.19G252600	Inferred
TFmatrixID_0181	Glyma.16G141500	Inferred
TFmatrixID_0181	Glyma.16G095200.1	Inferred
TFmatrixID_0181	Glyma.16G029000.1	Inferred
TFmatrixID_0181	Glyma.09G208500.1	Inferred
TFmatrixID_0181	Glyma.08G265600.1	Inferred
TFmatrixID_0181	Glyma.07G060400	Inferred
TFmatrixID_0181	Glyma.03G255000	Inferred
TFmatrixID_0181	Glyma.02G058800	Inferred
TFmatrixID_0181	Glyma.01G013600.2	Inferred
TFmatrixID_0190	Glyma.19G252600	Inferred
TFmatrixID_0190	Glyma.16G141500	Inferred
TFmatrixID_0190	Glyma.16G095200.1	Inferred
TFmatrixID_0190	Glyma.16G029000.1	Inferred
TFmatrixID_0190	Glyma.09G208500.1	Inferred
TFmatrixID_0190	Glyma.08G265600.1	Inferred
TFmatrixID_0190	Glyma.07G060400	Inferred
TFmatrixID_0190	Glyma.03G255000	Inferred
TFmatrixID_0190	Glyma.02G058800	Inferred
TFmatrixID_0190	Glyma.01G013600.2	Inferred
TFmatrixID_0192	Glyma.19G252600	Inferred
TFmatrixID_0192	Glyma.16G141500	Inferred
TFmatrixID_0192	Glyma.16G095200.1	Inferred
TFmatrixID_0192	Glyma.16G029000.1	Inferred
TFmatrixID_0192	Glyma.08G265600.1	Inferred
TFmatrixID_0192	Glyma.07G060400	Inferred
TFmatrixID_0192	Glyma.03G255000	Inferred
TFmatrixID_0192	Glyma.02G058800	Inferred
TFmatrixID_0192	Glyma.01G013600.2	Inferred
TFmatrixID_0194	Glyma.19G252600	Inferred
TFmatrixID_0194	Glyma.16G141500	Inferred
TFmatrixID_0194	Glyma.16G095200.1	Inferred
TFmatrixID_0194	Glyma.16G029000.1	Inferred
TFmatrixID_0194	Glyma.09G208500.1	Inferred
TFmatrixID_0194	Glyma.08G265600.1	Inferred
TFmatrixID_0194	Glyma.03G255000	Inferred
TFmatrixID_0194	Glyma.02G058800	Inferred
TFmatrixID_0194	Glyma01g38380.1	Inferred
TFmatrixID_0194	Glyma.01G013600.2	Inferred
TFmatrixID_0489	Glyma.19G252600	Inferred
TFmatrixID_0489	Glyma.16G141500	Inferred
TFmatrixID_0489	Glyma.16G095200.1	Inferred
TFmatrixID_0489	Glyma.16G029000.1	Inferred
TFmatrixID_0489	Glyma.08G265600.1	Inferred
TFmatrixID_0489	Glyma.07G060400	Inferred
TFmatrixID_0489	Glyma.03G255000	Inferred
TFmatrixID_0489	Glyma.02G058800	Inferred
TFmatrixID_0489	Glyma.01G013600.2	Inferred
TFmatrixID_0185	Glyma.20G246400.1	Inferred
TFmatrixID_0185	Glyma19g32710.1	Inferred
TFmatrixID_0185	Glyma.19G130200	Inferred
TFmatrixID_0185	Glyma.18G020900	Inferred
TFmatrixID_0185	Glyma.15G232000	Inferred
TFmatrixID_0185	Glyma.14G167000	Inferred
TFmatrixID_0185	Glyma13g39330.1	Inferred
TFmatrixID_0185	Glyma.13G193700.1	Inferred
TFmatrixID_0185	Glyma13g33480.1	Inferred
TFmatrixID_0185	Glyma13g33380.1	Inferred
TFmatrixID_0185	Glyma.12G184500	Inferred
TFmatrixID_0185	Glyma.12G088700	Inferred
TFmatrixID_0185	Glyma.11G236300	Inferred
TFmatrixID_0185	Glyma11g19030.1	Inferred
TFmatrixID_0185	Glyma.10G296200	Inferred
TFmatrixID_0185	Glyma.10G276100.1	Inferred
TFmatrixID_0185	Glyma10g12000.1	Inferred
TFmatrixID_0185	Glyma.08G140100	Inferred
TFmatrixID_0185	Glyma.06G107300.1	Inferred
TFmatrixID_0185	Glyma05g31620.1	Inferred
TFmatrixID_0185	Glyma03g29820.1	Inferred
TFmatrixID_0185	Glyma.03G128200	Inferred
TFmatrixID_0185	Glyma.03G127600.1	Inferred
TFmatrixID_0185	Glyma01g21020.1	Inferred
TFmatrixID_0191	Glyma.20G246400.1	Inferred
TFmatrixID_0191	Glyma19g32710.1	Inferred
TFmatrixID_0191	Glyma.19G130200	Inferred
TFmatrixID_0191	Glyma.18G020900	Inferred
TFmatrixID_0191	Glyma.15G232000	Inferred
TFmatrixID_0191	Glyma.14G167000	Inferred
TFmatrixID_0191	Glyma13g39330.1	Inferred
TFmatrixID_0191	Glyma.13G193700.1	Inferred
TFmatrixID_0191	Glyma13g33480.1	Inferred
TFmatrixID_0191	Glyma13g33380.1	Inferred
TFmatrixID_0191	Glyma.12G184500	Inferred
TFmatrixID_0191	Glyma.12G088700	Inferred
TFmatrixID_0191	Glyma.11G236300	Inferred
TFmatrixID_0191	Glyma11g19030.1	Inferred
TFmatrixID_0191	Glyma.10G296200	Inferred
TFmatrixID_0191	Glyma.10G276100.1	Inferred
TFmatrixID_0191	Glyma10g12000.1	Inferred
TFmatrixID_0191	Glyma.08G140100	Inferred
TFmatrixID_0191	Glyma.06G107300.1	Inferred
TFmatrixID_0191	Glyma05g31620.1	Inferred
TFmatrixID_0191	Glyma03g29820.1	Inferred
TFmatrixID_0191	Glyma.03G128200	Inferred
TFmatrixID_0191	Glyma.03G127600.1	Inferred
TFmatrixID_0191	Glyma01g21020.1	Inferred
TFmatrixID_0195	Glyma.20G246400.1	Inferred
TFmatrixID_0195	Glyma19g32710.1	Inferred
TFmatrixID_0195	Glyma.19G130200	Inferred
TFmatrixID_0195	Glyma.18G020900	Inferred
TFmatrixID_0195	Glyma.15G232000	Inferred
TFmatrixID_0195	Glyma.14G167000	Inferred
TFmatrixID_0195	Glyma13g39330.1	Inferred
TFmatrixID_0195	Glyma.13G193700.1	Inferred
TFmatrixID_0195	Glyma13g33480.1	Inferred
TFmatrixID_0195	Glyma13g33380.1	Inferred
TFmatrixID_0195	Glyma.12G184500	Inferred
TFmatrixID_0195	Glyma.12G088700	Inferred
TFmatrixID_0195	Glyma.11G236300	Inferred
TFmatrixID_0195	Glyma11g19030.1	Inferred
TFmatrixID_0195	Glyma.10G296200	Inferred
TFmatrixID_0195	Glyma.10G276100.1	Inferred
TFmatrixID_0195	Glyma10g12000.1	Inferred
TFmatrixID_0195	Glyma.08G140100	Inferred
TFmatrixID_0195	Glyma.06G107300.1	Inferred
TFmatrixID_0195	Glyma05g31620.1	Inferred
TFmatrixID_0195	Glyma03g29820.1	Inferred
TFmatrixID_0195	Glyma.03G128200	Inferred
TFmatrixID_0195	Glyma.03G127600.1	Inferred
TFmatrixID_0195	Glyma01g21020.1	Inferred
TFmatrixID_0196	Glyma.20G246400.1	Inferred
TFmatrixID_0196	Glyma19g32710.1	Inferred
TFmatrixID_0196	Glyma.19G130200	Inferred
TFmatrixID_0196	Glyma.18G020900	Inferred
TFmatrixID_0196	Glyma.15G232000	Inferred
